population,gdp_per_capita,recycling_rate,household_size,industrial_waste,plastic_waste,total_waste
70318,30961.257536297744,64.41822233666826,3.0381671327043613,3348402.046156674,332.7677636898664,1004924.344182513
770313,1887.399007221185,13.333832048190741,3.7479835426624835,233075.5970680945,333.16289111150394,71785.78867896322
487690,43734.07153826342,16.783361283664256,4.374243741515144,2994944.786786168,354.38122183320417,900043.2235881652
421880,46673.79584169701,67.30587104501458,2.29232624810806,2437407.172945914,206.07250110878883,732483.2630508431
596460,28691.525995871238,15.76674687989387,4.489373058468985,545398.6891389636,794.0033593775123,165393.67028866196
745976,35135.89036996772,15.700538221220688,5.924711347049178,850830.2973334567,166.37296886768976,257319.097797788
786239,46202.46967768749,10.968678018790996,2.7604305991349105,2594766.651163915,653.1613261955047,780947.8264384234
98264,35654.693081356534,86.5201118639584,5.170380465153533,1396937.0755936017,167.6537253705266,419750.5154753148
775746,8474.413102798806,69.00066875672056,5.631595175118477,4227972.363352304,117.00885571330873,1270273.4617144526
818168,29238.129648173846,38.260112680165136,5.774806371280883,3700644.4120246638,913.9580285015827,1112852.5050183567
230281,30729.03727275994,33.72284650301242,5.840542417621789,4427531.380725254,230.6223280027704,1329377.8487939406
642147,21782.402893816914,37.97625837966797,4.085838554885887,1235148.3997713258,830.1876468317191,372507.02614575677
903613,37085.767545611416,71.97228249449455,5.909231631966015,4366481.220639079,567.399327551779,1312542.1218781057
399070,46783.983723681726,62.90964888563315,5.0292408285377554,1991741.36578077,123.96369362833113,598735.4935412111
357228,46352.857132432044,24.815645429397435,2.6466857449478476,1622557.8873336578,957.6757818661641,488604.77823199565
436839,23091.12919880247,23.928746826726748,3.90760042587188,312041.4139348478,284.6131086422979,94909.72262790333
274536,6548.664246197008,17.871651977071785,4.873324701488016,322694.78716084757,866.6630780849762,98115.79335001062
322824,49257.218749154395,62.82421757610705,2.9893612632763333,3141769.638724747,210.36950549533597,943832.7324423142
262426,42106.00623585077,71.14981297773888,4.562460734195549,2109466.865454063,861.2457380347603,634470.4392420517
182789,7108.4713789600755,31.203714266000322,4.6664019161864765,1088960.3708192261,62.56737226002929,327260.686957321
518153,46121.25224825124,11.675596882473025,2.6507989752342636,2797609.050894276,536.1914337410067,841383.7308771543
747452,43624.92174104429,16.573733398114186,4.260341249811026,1205104.3014829904,780.970450450479,363998.06633167336
842291,26423.064799177533,87.42880278760244,5.08650764391443,2637356.0366589036,938.0557416181441,793739.2214928091
130657,29972.496351501533,33.63558219819362,3.9955826581437677,1674110.5741936644,913.7420293961627,503476.73513790406
240167,20551.132489636384,71.53785182705069,2.0484124671044297,3721865.319358122,828.6436260702627,1117751.9288376123
686669,3683.3203022795356,59.9730855083411,2.0361538763171687,3709270.0689814966,893.7817821782389,1114972.2173369462
485671,17424.664840649144,40.555171172231674,3.4281173758800487,2195115.25571979,239.25870154522266,659834.4374798513
724094,40339.81898130256,26.45498097564441,5.704776273727128,1637112.2721674189,319.9750809261423,493179.89389221946
75467,1226.96912722554,19.710913452752514,2.914707118414435,1688888.7028256068,324.5200986750056,507023.4350258311
188734,17341.459412866065,59.20103744310933,4.537454755486749,3643201.058196841,408.20123445161386,1093888.5098815495
627794,20510.265985956223,71.97070245102304,2.8883034827732823,1537271.519137469,423.65463686592926,462933.7729308745
114751,27332.384543958222,61.512340283290456,3.2866799586381945,1011951.8380471909,567.3275584219417,304434.6976512582
386050,46072.92520422526,52.42417065993266,5.392168358405936,463475.5876701031,201.88577519811932,140607.70042073325
935192,17970.9537239321,13.356097874530901,4.9154457690797875,2148116.6631002408,706.6843305966898,646918.0639386147
816774,18000.706892915157,87.47910220755071,2.3815971092528425,2216202.5562365027,209.18821233928116,666831.8443263567
697517,37137.56115737767,73.89713533236596,3.7148080839457345,3798407.4128768207,344.7930579993202,1141610.0984140337
466079,23158.679103600552,33.42576293607718,2.116679054581058,1065662.651327142,528.1778740758464,321078.04329711606
373452,12005.636324059116,88.39762634870806,3.923560586412036,1770171.5168776435,806.6185334473034,532546.2723717019
974587,23169.536290501976,58.15052717090577,4.649736046804272,3655069.308521177,752.4957715767908,1099143.239345689
111081,7901.993998610193,56.593812656579715,2.4740104943926062,3722180.123402973,663.2576385899962,1117511.3179478133
988237,9642.962338804942,69.84585435436257,3.1555397556366627,1786134.8450663679,197.98459755116164,537967.9666664528
618333,25420.020864234506,74.941583047211,3.5913465020086277,2114736.9426942626,569.6930783347989,636394.220728298
563986,21527.347025722847,62.518288586520214,5.678124098624199,1427490.7786453378,133.07417670989116,429819.4790002487
115078,45827.4491523369,20.247659709296002,5.973020061691856,4202567.013829166,408.49501795681823,1261859.477522729
872055,18757.301056715023,37.06140047955987,2.1796451959824634,613219.0069203691,442.8407037754612,186241.55040010044
27671,29448.82916362413,84.24669122608398,5.044031693981568,4207834.955436483,87.82086747346614,1262759.6692594278
423400,31980.95010805699,27.969248947508156,3.486896265609373,3105851.0525938636,310.2886944964732,933097.5214266344
360528,1641.6283728283481,39.77336190700107,3.56983274491792,2434233.1933484846,957.8669939031649,731840.9011487168
964611,33513.33122881882,44.56615063553568,5.01705989338809,234026.4580596268,955.950977438205,73094.36588430138
615490,9723.76237661782,45.15239917555618,5.673705728581634,2187379.205935057,384.71070153991235,657733.6811966882
56663,48092.4455560033,59.03516659956204,5.803714378010193,1888169.1430620493,90.94510350090786,567201.2586536888
20708,8284.473659902535,85.4460670195766,4.308490344153283,800974.9608102904,220.14019236177248,240508.50358239052
883338,21316.582062624162,29.2554169466004,3.4284846372020112,2984766.351437897,422.6069037618631,897626.2453872206
316955,5182.133735853549,19.720110104073445,5.150196343435117,4372775.50149414,950.3907130707682,1313064.059834745
138883,49846.83834045142,25.797639188794985,3.004005533049201,2569252.656794556,184.13911036032567,771646.3679607833
323394,25607.555506230885,80.95399201674157,4.256296115334071,3242061.949117801,775.3400514848016,974073.1486050282
117547,30173.865848682144,61.664865012416485,3.4343138460994926,391866.49581613403,153.24841240595748,118242.45279075713
994586,4286.747392032947,32.87254313913281,4.626524294831505,1931911.4515529468,982.194698521713,582409.6308475166
915681,37748.063049559714,75.27575511748938,2.9615956515740276,603140.9195754267,412.5356741536782,183503.62745789977
564042,11285.374061683702,78.90959970907488,2.766371782939303,2792429.6347160107,786.4728119541032,839511.1582807618
756102,45004.66018259498,77.72114709522225,5.672956346701748,4228706.317724422,375.4615286705752,1270841.6281459625
767002,11051.842383618352,83.51412269116436,2.4072147317981476,3008439.800199926,646.2854333008682,904687.7384015404
147483,10343.698312519662,30.179281613868927,4.023831630939727,428701.44306659896,232.4152805030349,129317.39380982386
663271,2790.9337245566494,70.40335429970227,2.8834111318520357,1654077.9639842154,188.7199683321144,497733.4728182352
989774,24131.280310389964,46.8431597819312,2.15571985330267,2518425.5033341553,941.1609325897247,758368.8478120195
219835,28677.215529868205,77.35988423120492,2.1440752731657056,1868146.2045476423,921.7649140092118,561723.1047414435
406896,4219.723331989266,68.27925417292906,2.7008870884233094,3766370.08619551,893.0954932022382,1131257.7518835065
89896,39000.85321805552,72.11579571997797,5.4670814180240015,3682699.1307710526,644.1617776582638,1105920.8095923655
482095,23211.152902653354,62.49294701448572,3.1299149759081066,2788174.7986552063,817.8548006554644,838291.56226594
76295,26695.123197051424,24.19430155757655,5.801836682301182,1736949.5380352302,115.58509006580617,521670.84802642994
748974,22597.37459997318,53.60215351175506,4.326489171956775,1216033.4082959066,368.0495897961452,366797.6653411781
892121,20637.389982890974,88.77357916196065,3.7464567590750644,556905.7433199002,348.0179685192984,169460.93855318896
278255,28422.376234102678,84.99104531976951,4.320355338677818,1655098.7841757033,653.8630558549826,497797.0135291194
304648,8606.772050604912,13.453898863760934,4.066793540905071,1912090.800886043,388.1598847971085,574709.5041021591
662162,9914.478394268284,23.18518525835497,5.0351050150293,3070379.0997089646,191.08144256149677,922691.0976827384
13155,43227.49542966235,20.538301876364955,3.129984263891409,2992484.825152299,616.6437216428666,898589.471034894
471872,47359.657644548,68.07839279882364,3.4122015664012095,399176.89581794315,823.6647246356274,121819.8847479972
830816,19292.156497707896,75.4228263885556,5.576377210133003,1833093.5810514058,413.0173197369745,552136.8143608144
379705,14266.488984034135,27.080909304853755,5.785826052601622,891644.804428566,175.65527934355762,268581.7472746751
576542,32555.97761871177,50.46821543614632,5.570232909945898,781544.0304471131,236.8537874471819,236141.10615751758
813350,21027.974383806722,77.256242240896,3.6777919758292543,3738402.4803412543,275.6091399109148,1123561.3870837474
615269,2243.931427356898,68.62412358130004,5.121462012027527,274846.1057186957,334.9027133448094,84202.25423239174
983217,8651.477270943327,53.378976439347866,3.905342933204395,1938596.482728355,660.6553169809937,584229.6357434663
559594,36082.63921352248,57.22781523670183,3.9901594085844088,831778.1219303452,620.8982103108331,251537.451814236
152718,33287.273153597416,50.6688437533024,2.818720436229136,3967846.2511420706,711.2758684886873,1191512.817257913
313987,2327.703632670691,33.803876105505644,4.364521213034066,2546548.663542905,394.3768853049375,765012.7620512311
650263,11876.635934714523,55.20175942872129,2.7445435910133917,1110388.6064218997,832.7977692859794,335181.59483204
363745,12322.6650328155,65.11082416400725,3.326258796268775,2305704.33640372,243.88327809797227,692748.7320941633
112512,33922.74443633769,79.86583326886462,5.420120806479741,3315854.8462907407,495.58871014224627,995660.3683085274
152443,1965.8163499638435,60.903308318339846,2.828303236843421,4315300.419334703,810.8917854643588,1295485.2988307376
475587,6101.3205172441185,70.88972296345264,2.2846331406937312,1062166.8787222975,221.1507153459883,319507.89242857136
378616,40195.88818328628,22.80573079636584,2.276030370451265,3998061.615090412,154.3699580537438,1200717.0343288362
662409,9748.688440662347,46.92459795358319,5.763138082012432,4210281.143478632,889.4997693035903,1265106.91961901
691976,32984.55928474186,10.746529586167464,4.0276817518473385,4131414.601386412,375.7831796212361,1241580.0943166143
370871,12670.9562712896,29.73430916172984,3.6376482872680733,2892177.3137610224,699.6766186635804,869030.0552571436
380037,5872.628245207913,68.11693720904039,5.243514324031674,2867509.086057061,74.08117405074155,861027.2983042119
812364,12915.43735897325,89.34479610794908,5.343303711642064,1868158.8923406585,705.5445439889771,562712.6925199195
122796,36391.0796609273,17.934247966977274,3.3287641324624184,3408074.660959705,350.296245969622,1023188.2434564572
296999,42929.126937208,42.11954526890306,4.774472229895181,2433006.62092761,102.95381090806966,731066.450340748
197506,41680.77336378259,74.00567749593276,5.084491263407546,3077501.8941167784,629.3221234707112,924553.730363977
995198,20461.992951304288,26.32285077031191,4.618602747463818,1979499.3559731878,278.7636252695146,596357.5180934677
703376,33736.17169196166,54.4067959441829,2.6063802992003975,3315899.406430243,417.466879949286,996737.3858444863
274544,11044.230475375227,68.64570368237398,5.503532334068228,3725919.392636061,126.55177167218791,1118551.4205218516
385002,15364.23878278965,59.278836020814325,4.156378210944035,735783.8916184191,189.80508854019806,221672.99320504276
703002,44920.45510753487,25.04197876923329,3.1298897054800148,3763220.0456823455,333.07837372105155,1131138.9239451652
544439,1637.0942520260658,38.43076549485915,3.7009127417507757,2472707.705195255,135.27152553214927,743080.7207124473
973911,5189.9180118689355,72.70334275883178,2.1502843615956295,3814976.6590878894,915.2849514519995,1147190.1151292748
595978,11186.426502155338,54.33812113056133,2.5114672048896702,1992040.5249638744,55.7446910247795,598965.0013710049
533787,2300.077989817166,10.418369083433019,5.062187002063443,1761568.5405391846,509.66720792109584,529984.1712928334
535583,9890.336319400069,70.8792608022475,2.0000465390214646,4125417.8304009507,167.08508522592388,1239079.268223623
912317,29569.036487514917,12.824908395219126,3.6662633139291687,1197656.4698884496,342.2951350040511,361646.05257135857
393215,21649.8029790324,69.65870261849858,4.090040724342353,3812976.354511891,929.7565818273522,1145577.4957774985
326184,44740.91384277177,26.19844481321899,2.218537680003889,2224530.7247664724,203.60982561028752,668502.6915825378
803615,41054.7345251836,86.64587840955042,5.892312651889331,2357160.9016510556,967.540703732416,709781.6295063602
427515,17749.05023319592,39.43526010416676,2.9045013249986877,1450345.1213686245,245.50465813995064,436330.2422465464
673234,13711.748238133332,36.15452930704633,3.2167948785451235,2617116.104729859,754.487803043488,787271.227966067
383480,19604.92800019608,21.911044026595576,3.2157700490201093,1524181.375578092,569.3434016524461,458605.31755020487
37711,29924.452183225578,34.44833723921719,2.9216666484693996,263178.11680568673,890.2547912169211,79940.5741808393
796971,14135.118400320936,80.13206094625605,2.0058952883452457,1289513.84956861,576.2935927279744,388958.1879184398
506157,31583.296484607567,89.70674701017978,4.917379176351986,118131.5814230649,557.8312581984933,37124.72916395131
189423,21061.17095737078,39.464762440547865,5.867381999197141,4404544.6109207375,235.6851003499799,1322174.6813734844
983771,28050.31186174703,45.8888504763634,2.8971739331401802,4348945.195305087,207.9178939490758,1306939.6118985317
521349,22370.199927630518,67.76567505621897,4.65218876721369,1832634.8618528652,920.6646935597385,551849.2904583776
708714,15428.822217553967,80.89566243720596,4.96758530783486,3302115.467637839,361.4462889075324,992413.6198293668
917495,47474.21204114568,57.44354673494273,5.393701516362099,1615004.8939899742,403.47814221475113,487189.9216957429
662917,38416.68391382828,41.32205585422635,3.6905167880544365,3049520.822749154,771.832475506969,916995.9170181475
829792,7865.545612556175,43.0097472678899,3.211723622561717,3641946.4898327678,371.88230830166697,1094663.296165571
742378,43554.93081899773,65.64945171974455,3.3011805360921245,4265195.039092781,954.4593243070526,1282227.3564539154
138272,24884.128714226168,10.257461088342295,4.850485332394051,1854936.1364970536,751.0313805488603,557594.1079634506
772836,44833.05911781048,59.56714699678726,5.267117866022544,3544344.10483617,617.557780444749,1065653.4388681408
991001,40192.90754141845,38.43944083530859,2.7264558710264106,1262744.4672876438,886.8504025175149,381864.73166974273
707335,21835.46171899244,73.53578650216674,3.483764032631061,4457365.459729989,97.12561293200861,1338806.0868776038
812789,2100.9961076857526,17.439251185850573,5.6077607869966,203643.93055078853,294.2095575797483,62947.60433248531
648409,14165.190609862359,57.05618135587124,5.226774078778957,2751562.0366699435,491.78451750986443,827377.5524407602
82505,27540.07651838248,48.4778311908899,5.939433611049903,2998421.3790823524,265.629612497945,900259.7086878408
7869,32040.432771481217,61.38604207241819,5.016993038728323,3124280.906696908,756.7099279370443,938173.6452436873
786474,13636.496586226913,15.188287558637468,3.572780804111689,620909.2224598825,923.2476295010389,188547.9768765281
459351,7828.447629568383,56.3987029942505,4.3625513359785515,4228916.345116505,452.58161393437723,1270072.248733749
317252,41911.58160316566,54.9187670367619,4.644057016989281,889018.2606108652,375.0259701063002,268044.02864886855
641584,49235.706854474054,54.85280755329367,2.313823265268496,2836342.508287699,963.4731955306879,853129.5037078515
623467,26758.818932831604,58.279013327716385,4.17798783641546,1072001.5089328047,472.60981118616377,323542.0407081473
95272,9412.285006566872,64.11743497810897,4.837283313890438,1444824.3990638047,514.5959804268191,434110.7610169394
43467,14343.058999449078,74.39911997446158,2.6692852160042415,2499882.1690210286,384.0673787248101,750593.73405629
814760,1901.14315082587,31.585657610257147,5.122526869702229,1929822.9758697823,914.0710493615314,581149.7802265796
882844,45800.64152146445,76.00395281440497,4.335091122056447,796594.9003063927,590.5077091177582,241315.72478016483
485047,6769.803061616915,49.86045458107629,5.808887142790379,843829.534675941,774.0658578225624,254782.95833269364
664347,29249.307300198423,16.164662330746495,2.169689192827567,1934018.5157979464,821.216382433342,582440.789860605
63871,14428.705813673094,14.684074339518336,3.061304550221868,3429617.9341949583,374.75658982139527,1029265.2440857727
944903,28154.722123273878,36.73906549568486,4.406215517199296,4050024.0925987475,462.00961475436105,1217424.3319009095
133391,32919.59902924135,72.7917581689174,3.186239648823723,461002.9905638783,856.0481856859515,139783.92227414373
444430,41657.34838165288,66.61447477927325,4.857696656284968,1823588.2323369586,395.0925840920197,548648.8646918955
615704,11114.642316269557,73.08919717379251,5.036021130087724,532082.9360178859,804.2383767792587,161625.0236357033
861703,1538.7956042655433,51.38152451532875,2.410063856265898,163172.83958975668,943.9427064457152,51295.82098780038
835496,7707.395873371556,45.21591983643924,4.055417856827071,3008179.3904598486,642.0498544146067,904460.3039981854
261687,45100.91345055715,21.796202136502714,4.035562222364224,2746802.0390726523,754.5459230792944,825545.2391787821
730451,43820.613800563246,36.25542028874492,3.4771230808621643,808914.2919236482,814.8424464390781,245132.7978159687
112450,30273.242006345106,44.72154929391002,5.731699450278688,1121114.5939404126,852.7876664518104,337445.3965646234
176890,30425.326161249017,17.08803437436938,5.310025279492885,194551.19357232604,425.3006709639562,59335.33344411318
443741,33586.79705276652,27.6489562168969,4.788837527638547,3772117.1771123204,98.70028621719825,1132976.5818715678
286974,9593.19265254903,57.85802352509911,4.85730654293999,4388385.528574112,431.78245767490256,1317494.1681555444
939933,45806.18535032303,68.85304913913518,3.8468645752524764,687376.5572645864,690.0684182948853,208923.33397931015
405109,21519.755719711582,89.86780091143598,5.683978084386304,1110805.6927049647,477.8328664917531,334674.1513547633
121381,19773.787884225374,84.64906650748462,4.778381709013141,3919686.000605979,761.5149933173786,1176704.0828356454
478125,26426.96755885904,61.40521596281532,4.915924246623266,4175705.348986775,389.13330799523067,1254020.9913019245
576621,3301.332371977697,43.69984426352576,5.446763615149381,1940556.7581780336,653.006934048828,583909.3545062968
139508,9147.88506904789,60.894189176658614,3.096286357368764,313245.10270661686,227.09881461127586,94566.13358244498
734650,37163.64720489215,72.85212944641856,5.228283615466812,263717.9865853336,761.900964812709,81506.4223981155
867645,5057.134728331197,19.466895273870986,2.780962411825968,2621118.909364336,568.4111703723745,788392.8085926648
404111,30554.453363853023,42.79239117570306,3.3813678089795514,1822667.4302189194,243.86116911927056,548028.6745431165
155810,13022.106374384726,77.18418285084938,3.342441817079371,216357.2056174564,327.3156148229169,65564.70200453102
297890,20075.485088056852,40.70663615464352,5.914101873556563,2662143.0500983754,761.1782731527408,799840.2204523026
578665,15145.993101764294,55.74978169817492,5.426148894991707,139844.1863575891,508.47117387844463,43568.416049597006
970908,18427.963106782507,57.021548868975856,4.804679446361039,3562310.335438294,255.22986837341858,1071084.2625240232
845477,36233.24935402803,24.75810025069115,4.90822704646156,1441368.7481218686,968.9076308517828,435308.18003834574
365032,15558.964065535576,38.97883533218307,4.248291177610284,267537.79327071353,729.3687688260435,81634.89879890323
962294,28753.827374547964,36.76090309935457,5.788362668434076,2684633.2945357063,959.2780909128063,808376.3619017152
374599,24326.469707755885,12.095736682565184,3.985035011529446,1843788.2676497712,455.74979309232606,554275.8822283382
665960,33519.88710276976,11.93534111130842,3.522070839479578,4384459.822905029,501.34532365713443,1317438.9661803495
755020,46904.65722691314,76.53576349406188,2.652141347726364,2489916.1016413267,903.0574553757682,749515.0963605214
884611,36896.03276330227,31.845664797824995,5.1448226090442315,1303804.7883732065,548.7968732331153,393718.64304233424
176836,11532.07855094708,51.44630129910524,4.937775728302366,3218625.3930358286,721.9149663103838,966559.2924944279
734903,2527.973618002949,33.898045887101844,3.5374201540965395,1287279.731213357,289.5642336207535,388029.73366317624
50714,13850.938170691428,85.25433960922724,2.1007736558369174,4077712.915107362,474.3901452675085,1223804.6826020672
979339,30158.818604312488,30.7437407092619,5.355989310872043,1742523.88993753,167.27737251983734,525222.5307173411
632234,3519.864860728267,44.37254501911481,2.0456719338162945,2514920.361843065,245.6810340831136,755927.8109114735
901048,25321.94611286058,79.81842003876815,4.814799118516204,313027.3878648493,50.89624450424953,96003.41171852604
635271,30245.299596927573,77.3546853433447,5.881028438904228,1969194.6593693378,87.30179906622722,592399.6560847284
471960,17377.95065003108,24.888113427702187,3.750645312592814,3760723.209904988,978.4196320180828,1129952.4977308514
716851,38774.69798354527,74.21146478365684,2.939893619983811,3642911.231652338,280.2360103799242,1094900.5626810726
129123,6223.314403554818,46.65495093903141,4.819484040173527,1079244.8445440507,680.1451740288019,324585.5339795127
941093,4681.7513050546295,48.637509766828416,5.268512568062341,1087008.7031565814,847.144713859631,328672.65047191933
310628,36681.249053976564,20.6783977932755,4.18572126431139,3694316.426860374,573.127436274736,1109712.5309550453
87989,25279.074494103726,16.44812110056997,5.868141101024585,4193057.0329467254,195.48727507975838,1258591.0374759256
303356,34731.71742495907,68.23514455790121,2.2066748866318444,510541.6628139457,741.710615469358,154735.69792807184
834957,22306.539591583565,49.716892188423984,4.019182393218113,2074758.5998696533,620.2388395946039,624667.2742797019
183274,13073.699628716233,44.948056209214364,4.8738157892902,1578173.3702322498,744.6880598800063,474579.5766340732
692995,41136.013566035785,68.36065829219174,5.450561884596716,3929736.0885673077,781.2592917142329,1181170.25934385
330352,40171.378069479986,71.24103191928879,2.71702244763116,458344.8737388828,976.6398493005079,139318.33644632596
825260,35040.12707186691,22.712653413548285,5.200013927054726,1021065.406680945,594.8851160253745,308823.8011716548
416927,14335.111724268172,58.8180119582113,4.210828302874181,3408385.36875644,374.5590570560717,1023581.9886358641
794852,29921.302676585266,20.828326582214842,3.586214727959853,316205.8740071607,666.0413290552252,97243.09574121636
888184,18687.720950061313,70.11000688232366,2.5268601143163743,2262081.0289500155,115.01867378049482,680630.346155043
136373,5487.521593005074,62.55641250137116,5.461183035635649,2039692.0229375653,902.527452405507,612815.298882643
443452,45948.365197649895,86.52916968667664,2.6290928327188614,1564709.1993403817,163.41196077128694,471017.44006538007
120294,7704.112915029109,15.516641308513694,3.239151436836397,1830063.910556454,361.4506959915273,549539.8697943356
464451,47561.63033721932,14.564377692100345,3.1601821278497475,2427037.988362327,824.9581115948149,730027.8204890296
976744,22854.282874939832,32.57496597545601,5.485656136763417,801630.0504927696,617.4467594141762,243136.62773455572
653307,10071.513513092363,30.936454698872478,4.690811976835592,2612501.823230644,423.95374426357,785545.1099370877
70726,27553.14642153955,29.758303925759986,5.186725588765489,3641956.5722129396,499.76387640627036,1093364.070695728
146564,43774.345957944,82.50036644168293,3.001871595169996,3442309.7003746014,861.8200235420713,1034154.57698266
382812,36879.0194340685,29.963695987960488,4.499496398427995,768698.5796995419,373.0041667568975,232079.18788432225
273246,40521.496245211034,31.75597809029048,4.286983932574994,748190.1615598999,876.1672005715627,225824.09845960737
710696,33280.38496882515,70.7518609934371,5.331321507153085,1272648.9617550678,133.72770942785692,383612.6660909435
123015,34921.55166137477,45.9791873960432,5.624348241925042,1682339.543163974,787.9585153481992,505818.3179984543
745674,42610.58692670064,72.1368445564145,2.0486270859095472,1891289.1140114083,855.1702514019995,569957.3796372155
259079,13233.732434100111,15.22929260515082,4.69607967623517,3087464.7262350526,222.7267701954718,926806.0591621071
555929,24981.823218513884,49.005695493870746,2.207343196478916,339960.70585133415,458.82920575359043,103934.55583369239
694944,11839.26264916051,12.68908801466261,4.195434660309424,242906.62563695275,207.22478593047285,74598.770996119
693105,49395.7323918357,15.012256276428362,3.150530916174713,1818325.5825826388,721.2739225445068,547912.62356665
518758,47258.90764464405,82.51499626755287,3.227106398088565,3164491.882328494,558.580379658574,951378.8425945746
945597,2931.913757056789,21.139629689407613,3.4118340138094263,943049.8624380882,653.557179372905,285543.3294884238
988609,35573.183453268735,52.593654582017365,4.4851697961984405,2919034.76234007,236.6626186084006,878315.9132002903
370890,46337.167553367624,42.887648208056525,3.336199862675077,1235842.0883167207,251.15856894979854,372243.0070953649
450101,9848.191911239343,37.78746610070741,4.930796202361122,3997639.739867607,89.42245923441105,1200389.035211012
41631,28829.316297078843,81.9866676549818,3.6181095422954788,4039992.6542157787,355.96415843594326,1212618.3649776017
771577,45858.92658181405,11.74587174203916,2.2734128012398345,1401036.5708806498,581.7574282669912,422683.14495581854
77991,2663.352950704143,63.10317489404713,5.135039369936429,1104272.4549778905,865.0381682974623,332009.7875796159
9014,35173.59309509516,87.07155473708403,3.143033298370824,1903850.5168120798,683.5810750857466,571946.0859059199
278237,15570.101361254987,54.81345467694736,3.7310675183970505,1150744.290644456,463.62650722976383,346140.859830434
23070,46295.41357344999,84.94579696264735,4.741775532887607,3055212.748916413,955.4641086744309,917753.6181294784
827209,48581.85401310302,14.180630342881901,3.329824628594848,3732945.258857939,733.2829405470403,1122384.5855897986
61958,47269.05796655826,43.50346552593291,2.2263426245868625,3058336.297318467,933.6569427194225,918779.1038273703
87074,24236.496616215725,30.812623276964093,3.4956841880512544,3725385.4723696313,551.2085746085575,1118430.3054082496
540017,43240.089898476355,68.46567719845838,5.777794330777214,1840735.435334961,295.9590610534826,553980.3960598431
760073,42382.92052821845,88.50376723977973,4.566937589194232,779357.8408260763,100.18535204648589,235787.65354211957
181089,16635.923188919525,30.522404995539823,4.685916594668828,3344363.678023381,739.780608909658,1004685.076564882
202392,41616.85823338319,62.333968117925956,4.52912861455056,1679692.5676742527,165.2378481052574,504999.9299129682
163823,2813.3741010591384,25.84781062077921,2.795968555837747,3050304.3392604743,337.6363718583688,915571.6601816934
635152,30217.2240456206,55.22642036572879,3.6733354564091205,1283539.7841395866,555.8473624897025,387062.3968010814
398002,12270.43302709745,47.114598935066894,5.0037591934532735,448222.68949742644,586.1957583907603,135757.71466209923
738429,6907.777403086661,87.76042637052296,2.4054915902126366,4467285.718101037,620.5540371377792,1342072.2304943001
503863,4770.706879831248,58.68218181571733,3.111411104358849,778848.6499739428,207.9425638322156,234734.2035949823
372654,35118.15001802885,37.960509766945506,3.1052764338634145,4448936.583378951,410.7505345805663,1336121.839913829
584036,17653.87322463524,19.12766279103467,3.728075710378024,4399804.5026180325,636.3345157611184,1321680.9416505944
535089,36513.57180490931,22.099746298794763,5.92147496376874,3590737.838234455,971.3279214020955,1079461.8797232735
155262,4202.460699148176,28.025354396098805,2.2700101867352878,2998055.2627816093,741.2495808147042,900397.3291527116
447905,16449.226553699904,30.07733290722384,4.0748039775223805,2638129.0916072833,926.47356923926,793303.8228379528
240362,27435.073326391524,78.04928462729103,2.717458728048842,3909507.815116251,774.1014553984681,1174073.7364397196
449209,39745.435077109214,54.897823062601994,5.8827061816389765,1366428.2903419419,612.1311204477804,411727.05643849133
558880,16618.872643671428,51.87127290994931,2.453214018909857,2152474.1470583077,232.42220067952732,647261.8063125178
802079,31668.677445413447,19.181509749537398,3.614404009446365,2821509.7649062737,683.3513692978873,848821.8153318941
669076,44412.90966357317,78.8111754679548,4.951539939338424,1903349.9985844558,642.2105876619117,573180.4680285199
224963,31177.296220932923,67.8251442566787,4.818217712109782,1975215.2625380817,622.3457119344031,593943.5716199133
485761,12415.014262928054,15.413468952000127,3.690914547575729,1546555.3836841923,515.2965745888287,465463.42833696265
253710,2195.638296270363,66.62680777838149,3.386096671810873,2578262.3115788037,552.2237737898118,774471.822416298
225984,43634.84482114556,53.483057387411684,3.5904495142114823,3841033.6685466617,367.7204007621989,1153388.8917862624
902059,2042.2011316689698,16.538027659742262,3.057105052634557,978740.1470078396,543.347058010188,295719.4572315037
861748,43860.381961525774,46.664051322292515,2.8213317548271992,4210849.700902676,237.67811039455432,1265538.213246453
787355,26917.91956733339,48.775702970403756,3.93215879023556,3128876.5530296927,814.915677492358,941082.1159488894
269512,47014.31722713191,23.26196321306206,3.0741350242704293,3720634.8679189333,226.48810696377242,1117265.954799105
606863,40140.378552909606,85.65585176002259,3.1498466595890005,2542800.9544983516,130.7179753949931,764557.4006776558
273799,49898.77141613354,77.99802971845295,4.627024253898228,3527668.65328012,464.4337250392995,1059522.6700067015
242549,18184.8789571338,63.521786986328664,5.874149326799569,161443.75226705038,675.3920675307587,49487.03683199567
599319,38592.22615762522,46.98364488004857,4.4145488022375,3699057.67327775,465.8309836868643,1111714.758620077
998933,20694.614766852865,42.941243326760684,2.307917868259865,267012.3685664664,312.9164253537432,82597.3357945588
489299,24513.90539489153,62.07787737207633,2.302334455416268,4014517.989760224,580.2626246959187,1205954.5379211728
617210,31747.767697700136,53.634549552552436,5.805692883382264,4464555.715322417,379.6522186415899,1341108.9391327829
453982,43810.1785951306,14.98184847055085,3.1891631612293345,1386837.5081995903,936.2243056203014,417965.1316279926
129046,49220.08999076546,51.000211901626535,2.3682679443299017,1017504.83322035,926.5128826233935,306622.2663883814
